id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
625178701228953963,Chez Camille et Gab,226601028,Camille,,Lairet,46.841618,-71.243034,Entire home/apt,231,2,5,2022-10-10,1.13,1,6,5,
625444609211707956,Cottage à 20 minutes du vieux Québec,201843602,Frederic,,Val-Bélair,46.843105,-71.403931,Entire home/apt,250,3,2,2022-08-15,0.43,1,0,2,
625572411729792849,Luxueux logement avec stationnement sur place,458838764,Michelle,,Quartier 4-2,46.88281,-71.29563,Entire home/apt,120,32,4,2022-07-09,0.59,10,324,4,
625859202433967336,Endroit charmant avec stationnement gratuit 310146,458838764,Michelle,,Quartier 4-2,46.88287,-71.29553,Entire home/apt,120,1,7,2022-10-09,1.08,10,328,7,
626089650772839910,228-Appartement avec stationnement privé,17525677,Eric,,Saint-Sauveur,46.80623,-71.24741,Entire home/apt,76,2,59,2022-12-04,8.43,5,23,59,
626670446346199321,Chambre privée dans un Bungalow chaleureux,40098067,Fatima,,Quartier 5-2,46.895805,-71.199074,Private room,55,2,43,2022-09-30,6.26,1,1,43,309968
627498370286349466,☀️Quebec city! Modern house with a pool! 💦 July,1607856,Anne,,Sillery,46.78109,-71.25882,Entire home/apt,675,16,0,,,1,1,0,
628063745223539976,"Condo 2 chambres Lebourgneuf, Québec",453207575,Simon,,Neufchâtel-Est/Lebourgneuf,46.84316,-71.3103,Entire home/apt,240,5,4,2022-09-16,0.79,15,0,4,
629578043514253045,Château St-Roch,78844271,Gabrielle,,Saint-Roch,46.816,-71.22354,Entire home/apt,209,2,18,2022-11-20,3.88,1,250,18,221783
629587085641617989,Maison de ville chaleureuse et bien située,18743858,Philippe,,Saint-Sauveur,46.813885,-71.236847,Entire home/apt,150,3,2,2022-09-05,0.40,1,0,2,
629797699712064359,Chambre double cosy dans appartement chaleureux,13854978,Victoria,,Vanier,46.81072,-71.25919,Private room,46,1,61,2022-12-07,9.06,1,39,61,
629797875227314112,Demi sous-sol amical à Québec,130785748,Myrline,,Vieux-Moulin,46.85013,-71.23005,Private room,28,32,1,2022-11-06,0.86,5,328,1,
630354379275138896,"Maison Lac-Saint-Charles, vélo, forêt, activitées",459906964,David,,Lac-Saint-Charles,46.92783,-71.39572,Entire home/apt,500,1,3,2022-08-10,0.68,1,191,3,
630366255705674066,Maison familiale bien située (4 chambres),42035755,Tiffany,,Cap-Rouge,46.74344,-71.36108,Entire home/apt,275,7,3,2022-08-10,0.63,1,0,3,
630533425808407794,Charmant condo au coeur de l’action,436405476,Cindy-Ann,,Saint-Roch,46.8151,-71.22154,Entire home/apt,101,2,29,2022-11-13,4.60,2,165,29,
631803018191092677,Cheerful and spacious treetop home away from home,174824401,Halli,,Saint-Sauveur,46.80857,-71.24685,Entire home/apt,74,1,5,2022-10-23,0.77,2,0,5,
632145413516362176,"Chaleureuse villa, stationnement gratuit sur place",162031068,Amira,,Val-Bélair,46.84018,-71.4056,Entire home/apt,130,2,5,2022-06-28,0.77,1,67,5,308023
633197713842845706,Superbe condo situé en plein coeur du Vieux-Québec,460526117,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81216,-71.21114,Entire home/apt,78,31,1,2022-08-14,0.25,2,0,1,
633984315616996641,Phil’s home in Qc City,10214782,Véronika,,Saint-Sauveur,46.812344,-71.234924,Private room,85,2,38,2022-11-30,5.85,3,74,38,
633995336733573101,Petit condo à deux pas du Chateau Frontenac !,460738344,David,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.80987,-71.20807,Entire home/apt,86,1,39,2022-12-04,7.50,1,351,39,
634010115395870453,Chambre dans un bungalow,2450362,Rabia,,Pointe-de-Sainte-Foy,46.76438,-71.31954,Private room,34,32,0,,,3,365,0,
634101614750264346,"""Le Bonaparte""",460770568,Elena,,Saint-Sauveur,46.80714,-71.24028,Entire home/apt,76,1,26,2022-12-02,4.06,1,17,26,
634147746737016904,Lovely 1-bedroom loft with free parking,319322584,Rafaelle,,Quartier 5-2,46.8854,-71.20106,Entire home/apt,83,2,19,2022-10-16,3.83,1,353,19,
634424751474009433,Belle chambre confortable avec parking 310146,458838764,Michelle,,Quartier 4-2,46.88386,-71.29617,Private room,60,1,3,2022-07-29,0.59,10,365,3,
634925588028206581,Light Apartment  close to Congress center/ Quebec,460963805,Ophélie,,Saint-Jean-Baptiste,46.81186,-71.21749,Entire home/apt,94,1,35,2022-11-25,5.93,1,173,35,
635249897961797373,Le 801 - Downtown Quebec - free parking,404559334,Sébastien,,Saint-Roch,46.81609,-71.21846,Entire home/apt,108,2,20,2022-12-07,4.08,1,38,20,
635439233729139168,Basement Unit private entrance /terrace.,461079380,Jordan,,Quartier 4-5,46.86226,-71.2894,Entire home/apt,116,2,18,2022-10-31,3.58,1,68,18,
635468908633600322,Le Panoramique - 25% à 50% Rabais - CITQ 309980,453835000,Anne,,Saint-Roch,46.81491,-71.21969,Entire home/apt,270,3,9,2022-10-27,2.14,4,95,9,
635479670576797071,Loft avec A/C proche du Vieux-Québec / 2 voyageurs,179634287,Victoria,,Saint-Roch,46.8141,-71.22214,Entire home/apt,71,1,28,2022-11-18,5.38,2,56,28,
635481093808294611,Le Splendide 1 chambre - 25% rabais - CITQ 309980,453835000,Anne,,Saint-Roch,46.814911,-71.219696,Entire home/apt,252,3,8,2022-10-09,1.63,4,113,8,
636946910411454299,Bonjour Quebec! Townhouse 3 beds with parking,45476477,Valérie,,Saint-Jean-Baptiste,46.807484,-71.226883,Entire home/apt,87,32,2,2022-11-30,0.86,1,197,2,
637591514147480240,Appartement luxieux prêt du Vieux Québec,415896994,Alain Landry,,Maizerets,46.83727,-71.22176,Private room,100,1,25,2022-08-23,3.91,1,312,25,
637651761686783857,NOUVEAU - CONDO 2 CH 500M Vieux-Québec,42690811,Chalets,,Saint-Roch,46.81566,-71.21923,Entire home/apt,123,1,32,2022-12-04,6.27,5,352,32,310358
637829742893002136,LOFT LE RÉTRO du Centre-Ville,146148126,Stéphanie,,Saint-Roch,46.813831,-71.225349,Entire home/apt,79,1,36,2022-11-13,5.60,3,216,36,
638241456907273097,Cute - Vieux-Québec - Loft,452911594,Maude,,Saint-Jean-Baptiste,46.8074,-71.22707,Entire home/apt,30,31,1,2022-10-18,0.56,5,365,1,
638285135657879315,"Complexe Le Caïman, Laïkom 509 + parking ext",454092985,Caïman,,Saint-Roch,46.81606,-71.22043,Entire home/apt,143,2,9,2022-10-31,2.97,22,0,9,
639059090082880194,MODERN STUDIO VIEW ON TERRASSE NEAR OLD-QC | A10,269004540,77 St-Vallier,,Saint-Roch,46.810757,-71.229736,Entire home/apt,119,1,38,2022-11-28,6.95,23,354,38,299293
639072767900655010,BRIGHT APARTMENT ON LAST FLOOR (3rd) | C08,269004540,77 St-Vallier,,Saint-Roch,46.8108024597168,-71.229736328125,Entire home/apt,120,1,26,2022-10-30,4.59,23,363,26,299293
639911348737987788,Superbe condo 2 étages+2cac+magnifique bur.travail,206157337,André,,Saint-Jean-Baptiste,46.80929,-71.22255,Entire home/apt,85,31,2,2022-10-01,0.67,35,293,2,
640330176479118284,Appartement à Québec avec stationnement inclus,184451833,Antoine,,Saint-Sauveur,46.80658,-71.24035,Entire home/apt,85,1,10,2022-10-15,2.50,1,0,10,
640790972260701704,3 Bedrooms Close to Everything (Free Parking),236784947,Yan,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81291,-71.2156,Entire home/apt,228,1,38,2022-11-23,6.99,5,34,38,310725
641243473769756957,Condo Cofort'in le Victor + Parking,462388989,Charles,,Saint-Roch,46.81527,-71.21947,Entire home/apt,285,1,18,2022-10-16,3.48,2,357,18,
641521348548911150,Central Quebec City Condo-Free Parking on Premises,131709230,Kary,,Saint-Roch,46.81381,-71.22686,Entire home/apt,125,2,16,2022-11-06,3.66,1,159,16,
642004912180184461,Condo Cofort'in le Benjamin + Parking,462388989,Charles,,Saint-Roch,46.81411,-71.22038,Entire home/apt,175,1,16,2022-10-24,3.16,2,357,16,
643207190928694217,Appartement avec piscine creusé,256109604,Laurie,,Val-Bélair,46.83733212834771,-71.39779955148697,Entire home/apt,83,1,13,2022-11-18,3.12,1,160,13,
643306500707254715,Très beau appartement avec vue magnifique,13859257,Maria Guadalupe,,Saint-Jean-Baptiste,46.81132,-71.22023,Entire home/apt,186,2,20,2022-10-22,3.59,4,190,20,
643333313465412824,"Superbe chambre, endroit chaleureux et stratégique",462861670,Fifi,,Saint-Louis,46.7583673,-71.2889448,Private room,60,1,26,2022-11-13,4.56,1,224,26,
643631866288052055,Initial | Wave + Parking | Centre-Ville de Québec,19909639,Louis,,Saint-Sauveur,46.81150419999999,-71.2313494,Entire home/apt,122,2,17,2022-12-04,4.29,49,321,17,
644057479922757149,Maison chaleureuse avec piscine creusée,16876094,Sarah,,Quartier 4-2,46.87613,-71.26689,Entire home/apt,225,3,3,2022-08-08,0.57,1,4,3,309860
644184265296544880,Loft à deux pas du château Frontenac (1 mois min),29506103,Marie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8125059,-71.20758049999999,Entire home/apt,37,31,1,2022-11-15,1,6,324,1,
645367137525194574,Magnifique appartement avec patio,160430787,Vivi,,Maizerets,46.83683,-71.22799,Entire home/apt,157,2,14,2022-10-02,2.61,3,166,14,
645405142302623854,"SUPERBE CONDO, 3 chambres à 2 pas de place Laurier",183691856,Alfred,,Saint-Louis,46.77057,-71.29032,Entire home/apt,200,7,5,2022-08-26,1.12,1,7,5,310244
645680453497312292,Maison dans Saint-Jean Baptiste avec vue,463440072,Frederique Lafleur,,Saint-Jean-Baptiste,46.80942,-71.22348,Entire home/apt,1000,1,20,2022-09-13,3.73,1,0,20,310065
645764284101377866,10th-floor View | Rooftop Pool | Indoor Parking,22191264,Élodie,,Saint-Roch,46.81456,-71.21902,Entire home/apt,203,2,39,2022-12-04,7.50,1,152,39,310392
646214243066269599,L'APPARTEMENT BOHO LE TOUT INCLUS,9665972,Helene,,Vieux-Limoilou,46.82525,-71.22812,Entire home/apt,91,2,19,2022-12-02,4.49,14,280,19,
647118185761418827,NOUVEAU - CONDO 2CH - VIEUX-QUÉBEC,42690811,Chalets,,Saint-Roch,46.8141,-71.22019,Entire home/apt,120,2,30,2022-11-20,5.59,5,343,30,310361
647319622258371375,18th Century House,7828716,Audree,,Chutes-Montmorency,46.88529,-71.15636,Entire home/apt,130,3,15,2022-10-31,2.68,1,166,15,310327
647558939268788258,Le Superbe 1 chambre - CITQ 309980,453835000,Anne,,Saint-Roch,46.81442,-71.21867,Entire home/apt,215,3,8,2022-10-28,1.74,4,53,8,
647621619642713891,"Condo nature en ville à Montcalm, Quebec",25644303,Alexis,,Montcalm,46.8010667,-71.2370715,Entire home/apt,150,2,2,2022-09-11,0.45,1,17,2,
647819454096766202,Appartement à Québec avec stationnement et cour,49897294,Antoine,,Saint-Sauveur,46.81096,-71.24012,Entire home/apt,280,2,5,2022-07-23,0.94,1,123,5,310252
647953659548263163,Charmant appartement au coeur du centre ville Qc,463940148,Nader,,Saint-Jean-Baptiste,46.80975,-71.2225,Entire home/apt,295,2,5,2022-08-12,0.89,1,360,5,
647986655198654553,Appartement 2 chambres dans la basse-ville de Qc,33684345,Nicolas,,Saint-Sauveur,46.80847,-71.23187,Entire home/apt,111,2,10,2022-11-27,1.79,1,51,10,309380
648424684071433337,The Caiman 907- Perfect for 6-8 people,464043550,Logis Prestige,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,219,2,19,2022-11-26,4.04,1,304,19,
648521647313316397,Ancestrale de Québec,2594250,Louise,,Vieux-Limoilou,46.82434,-71.22306,Entire home/apt,159,31,1,2022-08-07,0.24,2,365,1,
648546416247916388,Loft 1 Bati Crib dowtown Quebec,464084998,Sao,,Saint-Roch,46.81319,-71.22879,Entire home/apt,120,2,12,2022-10-25,2.86,2,340,12,
648574650849085143,Maison centre-ville avec garage et terrasse,30094044,Karina,,Saint-Sauveur,46.80767,-71.23777,Entire home/apt,250,4,7,2022-10-13,1.30,1,287,7,
648626333232359346,Le Surfeur | Appartement spacieux & rénové,452668953,Ellie,,Lairet,46.83079,-71.25234,Entire home/apt,101,1,49,2022-11-13,8.31,2,64,49,
648727350910110762,Cozy room in the heart of Limoilou,258258544,Marie-Eve,,Vieux-Limoilou,46.82585,-71.23684,Private room,61,1,16,2022-12-04,3.20,1,125,16,
648809176320759713,"Appartement douillet à Québec, avec parking",72425031,Tiwa,,Maizerets,46.83683,-71.22754,Entire home/apt,150,2,23,2022-10-09,3.97,1,364,23,
649055360062198502,Le 905 | Condo downtown Québec + Parking,263492271,Vanessa,,Saint-Roch,46.81491,-71.21969,Entire home/apt,141,2,42,2022-12-04,8.18,1,157,42,310721
649196794005753831,Mignon Logement à 2 pas du château Frontenac 141 !,208281752,Chloe,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81144,-71.20962,Entire home/apt,80,31,23,2022-10-09,4.23,8,149,23,
649211730574812518,Logement chaleureux et original!,459536325,Annick,,Maizerets,46.84079910000001,-71.2263462,Entire home/apt,130,2,24,2022-11-26,4.47,1,157,24,65664
649218586176865999,"Condo 5 1/2 Lebourgneuf Piscine, Gym",453207575,Simon,,Neufchâtel-Est/Lebourgneuf,46.84013,-71.32119,Entire home/apt,158,5,1,2022-07-09,0.19,15,0,1,
649225052460561798,"Appartement Lebourgneuf 1ch, 1 sdb",453207575,Simon,,Neufchâtel-Est/Lebourgneuf,46.83998,-71.32123,Entire home/apt,108,5,0,,,15,0,0,
649228428567650591,"Logement 1ch, 1 sdb Lebourgneuf Gym, Piscine",453207575,Simon,,Neufchâtel-Est/Lebourgneuf,46.83902,-71.32143,Entire home/apt,108,5,0,,,15,2,0,
649348925921834276,Superbe Condo avec piscine,464273671,Location,,Neufchâtel-Est/Lebourgneuf,46.82985,-71.30851,Entire home/apt,403,1,0,,,1,365,0,
649370119250766801,Initial | Cinéma +Parking | Centre-ville de Québec,19909639,Louis,,Saint-Roch,46.815033943687844,-71.21939760913298,Entire home/apt,175,2,26,2022-12-03,5.34,49,291,26,
649436815740575960,Initial | Yogi+ Parking | Centre-Ville de Québec,19909639,Louis,,Saint-Roch,46.81502576773317,-71.2194101183067,Entire home/apt,154,1,27,2022-12-04,5.44,49,325,27,
649448744339560737,KOZE - urban condo downton Quebec city,2553890,Marylene,,Saint-Roch,46.81491094903168,-71.21969349682331,Entire home/apt,153,1,19,2022-10-11,4.01,1,180,19,310304
649706944436903499,NOUVEAU *** Condo 2CH Vieux-Québec WOW !,42690811,Chalets,,Saint-Roch,46.81537,-71.22054,Entire home/apt,127,2,31,2022-11-27,5.92,5,343,31,310362
649811999952296664,"Appartement 2 ch, 1 sdb Lebourgneuf",453207575,Simon,,Neufchâtel-Est/Lebourgneuf,46.83884,-71.32077,Entire home/apt,158,5,0,,,15,0,0,
649892890386449342,10min->Vieux-Québec|Full Kitchen|Parking,114246720,Jacob,,Vieux-Limoilou,46.82455,-71.22775,Entire home/apt,101,3,16,2022-11-26,2.96,4,252,16,
650478753872730148,Magnifique LOFT Vieux  Québec,10463093,Helena,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81213,-71.20902,Entire home/apt,165,1,15,2022-10-25,2.62,2,352,15,
650582949798959282,"Old Québec, Rooftop Terrace, parking included",452911594,Maude,,Saint-Jean-Baptiste,46.80803,-71.22586,Entire home/apt,65,31,2,2022-09-11,0.44,5,358,2,
650618294791836885,Chambre bohème chaleureuse,235293685,Fannie Lagacé,,Val-Bélair,46.87365,-71.44681,Private room,55,1,21,2022-11-20,5.58,1,67,21,
650659739638424165,Tout inclus à moins de 5 minutes du vieux Québec!,28754730,Julie,,Saint-Roch,46.80969,-71.2272,Entire home/apt,69,33,2,2022-10-16,0.45,10,336,2,
650834449545662617,Old town at it's best,131813328,Brian,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.814,-71.20758,Entire home/apt,157,2,46,2022-12-05,8.47,1,260,46,
651248544098011265,Le 301,57453298,Richard,,Saint-Sauveur,46.81017,-71.23215,Entire home/apt,85,1,43,2022-11-13,7.59,8,341,43,
651348695443556911,Appartement en plein coeur du Vieux-Québec,464731043,Nathalie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8108836,-71.206402,Entire home/apt,400,2,1,2022-09-12,0.33,1,351,1,
651353137074634550,Joli appartement entièrement rénové,140783325,Carole-Ann,,Maizerets,46.841454132891585,-71.22850991785526,Entire home/apt,80,28,16,2022-11-05,3.27,1,344,16,
651466994537209846,Super appart avec stationnement à Limoilou,441954285,Gilbert,,Vieux-Limoilou,46.82915,-71.23188,Entire home/apt,106,1,39,2022-12-04,8.67,2,336,39,308707
652028116545032969,Charmant appartement 2 1/2 au centre de Québec,276806782,Charlotte,,Montcalm,46.80293,-71.22768,Entire home/apt,50,19,0,,,1,107,0,
652047707122032902,Logement entier au cœur du Vieux-Québec,463249602,John,,Saint-Jean-Baptiste,46.80558,-71.22614,Entire home/apt,120,28,0,,,1,7,0,Pas besoin
652098956350208901,Joli appartement en basse-ville - Québec,77474848,Elise,,Saint-Sauveur,46.81115,-71.24314,Entire home/apt,121,2,9,2022-10-23,1.75,1,55,9,
652154244723152967,Superbe appartement à Québec,9092310,Steve Et Alex,,Vieux-Limoilou,46.82943,-71.23749,Entire home/apt,101,3,31,2022-12-02,6.00,1,163,31,
652386050321471946,Splendide logement stationnement en place (310146),458838764,Michelle,,Quartier 4-2,46.88397,-71.29694,Entire home/apt,120,1,9,2022-08-16,1.57,10,359,9,
652401941944732128,"Condo neuf centre-ville Québec, piscine (en été)",72452674,Frédéric,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,109,2,27,2022-12-04,7.43,1,328,27,310987
652420353942424294,"Appartement au centre-ville, tout équipé",429128953,Marie-Helene,,Saint-Sauveur,46.8105513,-71.2327072,Entire home/apt,268,2,6,2022-10-10,1.33,1,355,6,
653573738874197014,La maison Saint-Joseph,465216131,Anna,,Saint-Roch,46.81524,-71.21989,Entire home/apt,699,2,11,2022-11-13,2.06,1,348,11,
653585072645909400,"Complexe Le Caïman, 704 + Parking",454092985,Caïman,,Saint-Roch,46.81584,-71.22012,Entire home/apt,169,2,3,2022-08-28,0.71,22,0,3,
653591579990756891,Deluxe Studio | Le 31 McMahon | Classic,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.8138403,-71.2129439,Entire home/apt,141,2,3,2022-10-04,1.00,7,299,3,177914
653592576292350632,"The Caïman Complex, 707 + Parking",454092985,Caïman,,Saint-Roch,46.81468,-71.22029,Entire home/apt,169,2,1,2022-08-05,0.23,22,0,1,
653663485578251813,Deluxe Studio | Le 31 McMahon | Superior,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81348,-71.21379,Entire home/apt,205,1,40,2022-12-06,12.37,7,352,40,177914
653668132157280294,Deluxe Apartment | Le31McMahon | Prestige,458578021,Sébastien,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81289,-71.21222,Entire home/apt,225,1,38,2022-11-27,11.75,7,348,38,177914
654137159356580403,Initial | Reflexion | Centre-ville de Québec,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,125,1,21,2022-11-27,4.47,49,342,21,
654171113960353433,"Super Condo 2 chs, 1 sdb Lebourgneuf, Québec",453207575,Simon,,Neufchâtel-Est/Lebourgneuf,46.8409,-71.31318,Entire home/apt,192,7,0,,,15,29,0,
654220345510651644,Initial | New Yorker | Centre-ville de Québec,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,129,1,29,2022-12-04,6.54,49,326,29,
654226456671308201,Le Château Saint-Ursule | Au cœur du vieux Québec,41552106,Chalets Et Cie,,Vieux-Québec/Cap-Blanc/Colline parlementaire,46.81104,-71.20918,Entire home/apt,367,2,42,2022-12-02,7.64,2,81,42,CITQ: 076193
654305694509375090,Initial | Fleuriste +Parking | Centre-ville Qc,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,255,2,19,2022-12-04,4.07,49,304,19,
654339742450879500,Près de tout,76117958,Olivia,,Vieux-Limoilou,46.82324274090185,-71.22362829744816,Entire home/apt,100,2,4,2022-10-10,0.97,1,1,4,
654424897326120132,« Le 500 » – CITQ 301245,332622601,Pascal,,Vieux-Limoilou,46.8315,-71.23137,Entire home/apt,355,2,8,2022-09-22,1.43,1,351,8,
654535109940476320,Grande maison luxueuse avec piscine,20256884,Valérie,,Cap-Rouge,46.74707,-71.35604,Entire home/apt,420,5,1,2022-08-11,0.25,1,90,1,
654927236663180791,Initial | Parisianer | Centre-ville de Québec,19909639,Louis,,Saint-Roch,46.814911,-71.2196936,Entire home/apt,129,1,31,2022-11-27,6.60,49,316,31,
654988055266922745,Vieux Québec | St jean-baptiste,465558262,Valentin,,Saint-Jean-Baptiste,46.80816,-71.21957,Private room,105,2,8,2022-10-15,1.73,1,44,8,
655014700763709902,Appart à deux pas du Vieux Québec,465566681,David,,Saint-Jean-Baptiste,46.81156,-71.22111,Entire home/apt,110,1,45,2022-12-07,8.54,1,346,45,
655025554330479279,Superbe appartement tranquille et sécuritaire,465569931,Louise,,Jésuites,46.8509115,-71.2438086,Entire home/apt,107,1,20,2022-11-20,3.57,1,0,20,
655178072396619130,Québec Center w/parking a gem in historic district,328164592,Florence,,Vieux-Limoilou,46.82055,-71.22439,Entire home/apt,222,2,19,2022-10-16,3.50,4,39,19,310139
655210050119852696,PANACHE ROYAL,465617723,Martin,,Quartier 5-4,46.86269,-71.18813,Entire home/apt,138,2,35,2022-12-09,6.69,1,336,35,310628
655340155180776811,Chic Au Caiman: Premium 1 Bdrm Condo,465645420,Winston,,Saint-Roch,46.81579,-71.22075,Entire home/apt,75,2,9,2022-12-04,5.29,1,207,9,
